distance,time,phase
154.36739780658027,2025-06-23 09:36:35.614271729,P
154.10518444666002,2025-06-23 09:36:35.614271729,P
153.58075772681954,2025-06-23 09:36:35.614271729,P
153.31854436689932,2025-06-23 09:36:35.614271729,P
152.5319042871386,2025-06-23 09:36:35.614271729,P
60.49501495513459,2025-06-23 09:36:35.614271729,P
193.4371884346959,2025-06-23 09:36:35.614271729,P
192.65054835493518,2025-06-23 09:36:35.614271729,P
193.9616151545364,2025-06-23 09:36:35.614271729,P
194.74825523429712,2025-06-23 09:36:35.614271729,P
61.01944167497507,2025-06-23 09:36:35.614271729,P
196.84596211365903,2025-06-23 09:36:35.617157715,P
196.32153539381855,2025-06-23 09:36:35.617157715,P
196.0593220338983,2025-06-23 09:36:35.617157715,P
195.53489531405782,2025-06-23 09:36:35.617157715,P
61.54386839481555,2025-06-23 09:36:35.617157715,P
148.86091724825525,2025-06-23 09:36:35.617157715,P
150.17198404785643,2025-06-23 09:36:35.617157715,P
152.0074775672981,2025-06-23 09:36:35.617157715,P
151.48305084745763,2025-06-23 09:36:35.617157715,P
150.6964107676969,2025-06-23 09:36:35.617157715,P
149.12313060817547,2025-06-23 09:36:35.617157715,P
62.33050847457627,2025-06-23 09:36:35.620043701,P
197.10817547357925,2025-06-23 09:36:35.620043701,P
197.63260219341973,2025-06-23 09:36:35.620043701,P
197.89481555333998,2025-06-23 09:36:35.620043701,P
63.117148554336985,2025-06-23 09:36:35.622929688,P
148.07427716849452,2025-06-23 09:36:35.622929688,P
147.81206380857427,2025-06-23 09:36:35.622929688,P
199.2058823529412,2025-06-23 09:36:35.622929688,P
64.42821535393819,2025-06-23 09:36:35.622929688,P
64.16600199401795,2025-06-23 09:36:35.622929688,P
63.9037886340977,2025-06-23 09:36:35.622929688,P
198.41924227318046,2025-06-23 09:36:35.622929688,P
63.64157527417746,2025-06-23 09:36:35.622929688,P
146.5009970089731,2025-06-23 09:36:35.625815674,P
146.23878364905283,2025-06-23 09:36:35.625815674,P
146.7632103688933,2025-06-23 09:36:35.625815674,P
147.54985044865404,2025-06-23 09:36:35.625815674,P
199.73030907278167,2025-06-23 09:36:35.625815674,P
200.51694915254237,2025-06-23 09:36:35.625815674,P
65.47706879361914,2025-06-23 09:36:35.625815674,P
201.56580259222332,2025-06-23 09:36:35.628701660,P
66.78813559322033,2025-06-23 09:36:35.628701660,P
66.26370887337985,2025-06-23 09:36:35.628701660,P
209.95663010967098,2025-06-23 09:36:35.628701660,P
209.4322033898305,2025-06-23 09:36:35.628701660,P
208.90777666999003,2025-06-23 09:36:35.628701660,P
208.12113659022933,2025-06-23 09:36:35.628701660,P
144.6655034895314,2025-06-23 09:36:35.628701660,P
207.3344965104686,2025-06-23 09:36:35.628701660,P
207.85892323030907,2025-06-23 09:36:35.628701660,P
206.54785643070787,2025-06-23 09:36:35.628701660,P
206.0234297108674,2025-06-23 09:36:35.628701660,P
205.76121635094717,2025-06-23 09:36:35.628701660,P
205.4990029910269,2025-06-23 09:36:35.628701660,P
204.97457627118644,2025-06-23 09:36:35.628701660,P
204.45014955134596,2025-06-23 09:36:35.628701660,P
204.18793619142573,2025-06-23 09:36:35.628701660,P
203.401296111665,2025-06-23 09:36:35.628701660,P
202.87686939182453,2025-06-23 09:36:35.628701660,P
201.82801595214357,2025-06-23 09:36:35.628701660,P
206.81006979062812,2025-06-23 09:36:35.628701660,P
145.45214356929213,2025-06-23 09:36:35.628701660,P
68.09920239282154,2025-06-23 09:36:35.631587646,P
67.8369890329013,2025-06-23 09:36:35.631587646,P
67.31256231306082,2025-06-23 09:36:35.631587646,P
143.8788634097707,2025-06-23 09:36:35.631587646,P
142.5677966101695,2025-06-23 09:36:35.631587646,P
210.48105682951146,2025-06-23 09:36:35.631587646,P
142.04336989032902,2025-06-23 09:36:35.634473633,P
68.36141575274178,2025-06-23 09:36:35.634473633,P
211.00548354935194,2025-06-23 09:36:35.634473633,P
68.88584247258225,2025-06-23 09:36:35.637359619,P
69.1480558325025,2025-06-23 09:36:35.637359619,P
69.41026919242273,2025-06-23 09:36:35.637359619,P
69.67248255234297,2025-06-23 09:36:35.637359619,P
69.93469591226321,2025-06-23 09:36:35.637359619,P
211.79212362911267,2025-06-23 09:36:35.640245605,P
71.50797607178465,2025-06-23 09:36:35.640245605,P
71.24576271186442,2025-06-23 09:36:35.640245605,P
70.4591226321037,2025-06-23 09:36:35.640245605,P
70.72133599202394,2025-06-23 09:36:35.640245605,P
211.5299102691924,2025-06-23 09:36:35.640245605,P
140.4700897308076,2025-06-23 09:36:35.640245605,P
70.98354935194418,2025-06-23 09:36:35.640245605,P
72.03240279162513,2025-06-23 09:36:35.640245605,P
74.65453639082752,2025-06-23 09:36:35.643131592,P
73.34346959122632,2025-06-23 09:36:35.643131592,P
72.81904287138585,2025-06-23 09:36:35.643131592,P
212.0543369890329,2025-06-23 09:36:35.643131592,P
139.68344965104686,2025-06-23 09:36:35.643131592,P
139.15902293120638,2025-06-23 09:36:35.646017822,P
74.91674975074775,2025-06-23 09:36:35.646017822,P
75.178963110668,2025-06-23 09:36:35.646017822,P
75.44117647058825,2025-06-23 09:36:35.646017822,P
75.70338983050848,2025-06-23 09:36:35.646017822,P
75.96560319042872,2025-06-23 09:36:35.646017822,P
76.22781655034896,2025-06-23 09:36:35.646017822,P
76.75224327018944,2025-06-23 09:36:35.648903809,P
77.01445663010968,2025-06-23 09:36:35.648903809,P
77.27666999002992,2025-06-23 09:36:35.648903809,P
138.11016949152543,2025-06-23 09:36:35.648903809,P
138.6345962113659,2025-06-23 09:36:35.648903809,P
212.84097706879362,2025-06-23 09:36:35.648903809,P
213.3654037886341,2025-06-23 09:36:35.648903809,P
79.8988035892323,2025-06-23 09:36:35.651789795,P
77.53888334995015,2025-06-23 09:36:35.651789795,P
77.8010967098704,2025-06-23 09:36:35.651789795,P
78.32552342971087,2025-06-23 09:36:35.651789795,P
78.58773678963111,2025-06-23 09:36:35.651789795,P
78.84995014955135,2025-06-23 09:36:35.651789795,P
79.63659022931206,2025-06-23 09:36:35.651789795,P
80.94765702891327,2025-06-23 09:36:35.651789795,P
81.47208374875375,2025-06-23 09:36:35.651789795,P
81.99651046859422,2025-06-23 09:36:35.651789795,P
83.04536390827518,2025-06-23 09:36:35.651789795,P
84.35643070787637,2025-06-23 09:36:35.654675781,P
214.41425722831505,2025-06-23 09:36:35.654675781,P
137.3235294117647,2025-06-23 09:36:35.654675781,P
84.09421734795613,2025-06-23 09:36:35.654675781,P
84.61864406779661,2025-06-23 09:36:35.654675781,P
83.56979062811565,2025-06-23 09:36:35.654675781,P
214.93868394815553,2025-06-23 09:36:35.654675781,P
215.463110667996,2025-06-23 09:36:35.654675781,P
216.24975074775674,2025-06-23 09:36:35.657561768,P
136.01246261216352,2025-06-23 09:36:35.657561768,P
215.72532402791626,2025-06-23 09:36:35.657561768,P
84.88085742771685,2025-06-23 09:36:35.657561768,P
134.7013958125623,2025-06-23 09:36:35.660447754,P
134.17696909272183,2025-06-23 09:36:35.660447754,P
217.2986041874377,2025-06-23 09:36:35.660447754,P
217.82303090727817,2025-06-23 09:36:35.660447754,P
85.14307078763709,2025-06-23 09:36:35.660447754,P
85.40528414755732,2025-06-23 09:36:35.660447754,P
85.92971086739782,2025-06-23 09:36:35.660447754,P
218.34745762711864,2025-06-23 09:36:35.660447754,P
133.39032901296113,2025-06-23 09:36:35.663333740,P
133.12811565304088,2025-06-23 09:36:35.663333740,P
218.87188434695912,2025-06-23 09:36:35.663333740,P
132.34147557328015,2025-06-23 09:36:35.666219727,P
219.65852442671985,2025-06-23 09:36:35.666219727,P
87.50299102691925,2025-06-23 09:36:35.666219727,P
87.24077766699901,2025-06-23 09:36:35.666219727,P
86.71635094715853,2025-06-23 09:36:35.666219727,P
219.13409770687937,2025-06-23 09:36:35.666219727,P
132.6036889332004,2025-06-23 09:36:35.666219727,P
219.92073778664007,2025-06-23 09:36:35.669105713,P
257.67946161515454,2025-06-23 09:36:35.669105713,P
257.4172482552343,2025-06-23 09:36:35.669105713,P
220.18295114656033,2025-06-23 09:36:35.669105713,P
256.6306081754736,2025-06-23 09:36:35.669105713,P
88.28963110667996,2025-06-23 09:36:35.669105713,P
88.5518444666002,2025-06-23 09:36:35.669105713,P
88.81405782652044,2025-06-23 09:36:35.669105713,P
89.60069790628116,2025-06-23 09:36:35.669105713,P
131.55483549351945,2025-06-23 09:36:35.669105713,P
256.8928215353938,2025-06-23 09:36:35.669105713,P
131.81704885343967,2025-06-23 09:36:35.669105713,P
132.07926221335993,2025-06-23 09:36:35.669105713,P
128.4082751744766,2025-06-23 09:36:35.671991699,P
127.62163509471586,2025-06-23 09:36:35.671991699,P
126.83499501495514,2025-06-23 09:36:35.671991699,P
126.5727816550349,2025-06-23 09:36:35.671991699,P
258.9905284147557,2025-06-23 09:36:35.671991699,P
129.1949152542373,2025-06-23 09:36:35.671991699,P
259.5149551345962,2025-06-23 09:36:35.671991699,P
259.77716849451645,2025-06-23 09:36:35.671991699,P
221.23180458624128,2025-06-23 09:36:35.671991699,P
260.30159521435695,2025-06-23 09:36:35.671991699,P
260.5638085742772,2025-06-23 09:36:35.671991699,P
126.04835493519442,2025-06-23 09:36:35.671991699,P
129.45712861415754,2025-06-23 09:36:35.671991699,P
260.03938185443667,2025-06-23 09:36:35.671991699,P
130.24376869391824,2025-06-23 09:36:35.671991699,P
129.71934197407776,2025-06-23 09:36:35.671991699,P
90.12512462612163,2025-06-23 09:36:35.671991699,P
90.64955134596212,2025-06-23 09:36:35.671991699,P
91.1739780658026,2025-06-23 09:36:35.671991699,P
91.43619142572284,2025-06-23 09:36:35.671991699,P
91.69840478564308,2025-06-23 09:36:35.671991699,P
220.96959122632103,2025-06-23 09:36:35.671991699,P
131.03040877367897,2025-06-23 09:36:35.671991699,P
130.76819541375872,2025-06-23 09:36:35.671991699,P
125.2617148554337,2025-06-23 09:36:35.674877686,P
221.4940179461615,2025-06-23 09:36:35.674877686,P
221.75623130608176,2025-06-23 09:36:35.674877686,P
91.96061814556332,2025-06-23 09:36:35.674877686,P
125.78614157527419,2025-06-23 09:36:35.674877686,P
92.74725822532403,2025-06-23 09:36:35.674877686,P
222.01844466600198,2025-06-23 09:36:35.674877686,P
125.52392821535395,2025-06-23 09:36:35.674877686,P
251.64855433698904,2025-06-23 09:36:35.677763672,P
251.12412761714856,2025-06-23 09:36:35.677763672,P
250.8619142572283,2025-06-23 09:36:35.677763672,P
250.33748753738783,2025-06-23 09:36:35.677763672,P
249.81306081754735,2025-06-23 09:36:35.677763672,P
247.4531405782652,2025-06-23 09:36:35.677763672,P
248.23978065802592,2025-06-23 09:36:35.677763672,P
247.71535393818544,2025-06-23 09:36:35.677763672,P
247.19092721834497,2025-06-23 09:36:35.677763672,P
246.92871385842471,2025-06-23 09:36:35.677763672,P
222.8050847457627,2025-06-23 09:36:35.677763672,P
249.02642073778665,2025-06-23 09:36:35.677763672,P
251.91076769690926,2025-06-23 09:36:35.677763672,P
252.43519441674974,2025-06-23 09:36:35.677763672,P
252.69740777667,2025-06-23 09:36:35.677763672,P
124.73728813559322,2025-06-23 09:36:35.677763672,P
124.47507477567298,2025-06-23 09:36:35.677763672,P
93.27168494516451,2025-06-23 09:36:35.677763672,P
93.53389830508475,2025-06-23 09:36:35.677763672,P
256.36839481555336,2025-06-23 09:36:35.677763672,P
252.1729810568295,2025-06-23 09:36:35.677763672,P
255.84396809571285,2025-06-23 09:36:35.677763672,P
256.1061814556331,2025-06-23 09:36:35.677763672,P
255.31954137587238,2025-06-23 09:36:35.677763672,P
255.05732801595215,2025-06-23 09:36:35.677763672,P
254.7951146560319,2025-06-23 09:36:35.677763672,P
254.53290129611167,2025-06-23 09:36:35.677763672,P
253.48404785643072,2025-06-23 09:36:35.677763672,P
252.95962113659024,2025-06-23 09:36:35.677763672,P
255.58175473579263,2025-06-23 09:36:35.677763672,P
254.27068793619142,2025-06-23 09:36:35.677763672,P
93.79611166500499,2025-06-23 09:36:35.680649658,P
224.90279162512462,2025-06-23 09:36:35.680649658,P
224.11615154536392,2025-06-23 09:36:35.680649658,P
94.05832502492522,2025-06-23 09:36:35.680649658,P
124.21286141575274,2025-06-23 09:36:35.680649658,P
123.9506480558325,2025-06-23 09:36:35.680649658,P
226.47607178464605,2025-06-23 09:36:35.683535645,P
94.5827517447657,2025-06-23 09:36:35.683535645,P
95.36939182452642,2025-06-23 09:36:35.683535645,P
123.68843469591226,2025-06-23 09:36:35.683535645,P
123.42622133599203,2025-06-23 09:36:35.683535645,P
123.16400797607179,2025-06-23 09:36:35.683535645,P
246.40428713858424,2025-06-23 09:36:35.683535645,P
225.68943170488535,2025-06-23 09:36:35.683535645,P
245.61764705882354,2025-06-23 09:36:35.683535645,P
227.26271186440678,2025-06-23 09:36:35.683535645,P
245.09322033898306,2025-06-23 09:36:35.683535645,P
244.30658025922233,2025-06-23 09:36:35.683535645,P
96.68045862412762,2025-06-23 09:36:35.686421631,P
243.51994017946163,2025-06-23 09:36:35.686421631,P
242.99551345962115,2025-06-23 09:36:35.686421631,P
122.11515453639083,2025-06-23 09:36:35.686421631,P
242.47108673978065,2025-06-23 09:36:35.686421631,P
243.78215353938185,2025-06-23 09:36:35.686421631,P
241.68444666001994,2025-06-23 09:36:35.686421631,P
96.15603190428715,2025-06-23 09:36:35.686421631,P
97.72931206380858,2025-06-23 09:36:35.686421631,P
240.1111665004985,2025-06-23 09:36:35.686421631,P
241.4222333000997,2025-06-23 09:36:35.686421631,P
242.20887337986042,2025-06-23 09:36:35.686421631,P
240.8978065802592,2025-06-23 09:36:35.686421631,P
228.573778664008,2025-06-23 09:36:35.686421631,P
228.31156530408774,2025-06-23 09:36:35.686421631,P
227.78713858424726,2025-06-23 09:36:35.686421631,P
122.63958125623131,2025-06-23 09:36:35.686421631,P
98.25373878364906,2025-06-23 09:36:35.686421631,P
241.94666001994017,2025-06-23 09:36:35.686421631,P
229.62263210368894,2025-06-23 09:36:35.689307861,P
120.5418743768694,2025-06-23 09:36:35.689307861,P
120.01744765702891,2025-06-23 09:36:35.689307861,P
121.59072781655036,2025-06-23 09:36:35.689307861,P
239.58673978065804,2025-06-23 09:36:35.689307861,P
237.75124626121635,2025-06-23 09:36:35.689307861,P
238.53788634097708,2025-06-23 09:36:35.689307861,P
238.8000997008973,2025-06-23 09:36:35.689307861,P
99.82701894317049,2025-06-23 09:36:35.689307861,P
100.35144566301096,2025-06-23 09:36:35.689307861,P
100.61365902293122,2025-06-23 09:36:35.689307861,P
100.87587238285145,2025-06-23 09:36:35.689307861,P
101.1380857427717,2025-06-23 09:36:35.689307861,P
99.56480558325025,2025-06-23 09:36:35.689307861,P
98.77816550348953,2025-06-23 09:36:35.689307861,P
229.09820538384847,2025-06-23 09:36:35.689307861,P
238.27567298105683,2025-06-23 09:36:35.689307861,P
229.88484546360917,2025-06-23 09:36:35.689307861,P
119.2308075772682,2025-06-23 09:36:35.692193848,P
118.70638085742772,2025-06-23 09:36:35.692193848,P
117.919740777667,2025-06-23 09:36:35.692193848,P
117.65752741774676,2025-06-23 09:36:35.692193848,P
103.49800598205384,2025-06-23 09:36:35.692193848,P
102.18693918245265,2025-06-23 09:36:35.692193848,P
102.71136590229312,2025-06-23 09:36:35.692193848,P
101.66251246261217,2025-06-23 09:36:35.692193848,P
101.92472582253241,2025-06-23 09:36:35.692193848,P
236.17796610169492,2025-06-23 09:36:35.692193848,P
236.44017946161514,2025-06-23 09:36:35.692193848,P
236.96460618145562,2025-06-23 09:36:35.692193848,P
237.22681954137587,2025-06-23 09:36:35.692193848,P
117.39531405782652,2025-06-23 09:36:35.692193848,P
103.2357926221336,2025-06-23 09:36:35.692193848,P
116.60867397806581,2025-06-23 09:36:35.692193848,P
104.28464606181456,2025-06-23 09:36:35.695079834,P
104.5468594217348,2025-06-23 09:36:35.695079834,P
104.80907278165503,2025-06-23 09:36:35.695079834,P
116.08424725822533,2025-06-23 09:36:35.695079834,P
105.857926221336,2025-06-23 09:36:35.695079834,P
106.64456630109672,2025-06-23 09:36:35.695079834,P
106.90677966101696,2025-06-23 09:36:35.695079834,P
107.1689930209372,2025-06-23 09:36:35.695079834,P
107.43120638085743,2025-06-23 09:36:35.695079834,P
230.40927218344964,2025-06-23 09:36:35.695079834,P
230.6714855433699,2025-06-23 09:36:35.695079834,P
230.93369890329012,2025-06-23 09:36:35.695079834,P
231.19591226321037,2025-06-23 09:36:35.695079834,P
232.24476570289133,2025-06-23 09:36:35.695079834,P
232.7691924227318,2025-06-23 09:36:35.695079834,P
233.55583250249254,2025-06-23 09:36:35.695079834,P
234.080259222333,2025-06-23 09:36:35.695079834,P
116.34646061814557,2025-06-23 09:36:35.695079834,P
234.8668993020937,2025-06-23 09:36:35.695079834,P
234.6046859421735,2025-06-23 09:36:35.695079834,P
235.91575274177467,2025-06-23 09:36:35.695079834,P
105.33349950149551,2025-06-23 09:36:35.695079834,P
115.55982053838486,2025-06-23 09:36:35.695079834,P
235.3913260219342,2025-06-23 09:36:35.695079834,P
115.2976071784646,2025-06-23 09:36:35.697965820,P
114.77318045862413,2025-06-23 09:36:35.697965820,P
114.51096709870389,2025-06-23 09:36:35.697965820,P
114.24875373878365,2025-06-23 09:36:35.697965820,P
107.95563310069791,2025-06-23 09:36:35.697965820,P
108.21784646061815,2025-06-23 09:36:35.697965820,P
108.74227318045862,2025-06-23 09:36:35.697965820,P
109.2666999002991,2025-06-23 09:36:35.697965820,P
113.72432701894317,2025-06-23 09:36:35.697965820,P
113.46211365902293,2025-06-23 09:36:35.697965820,P
112.67547357926222,2025-06-23 09:36:35.697965820,P
112.15104685942174,2025-06-23 09:36:35.697965820,P
111.36440677966102,2025-06-23 09:36:35.697965820,P
110.83998005982055,2025-06-23 09:36:35.697965820,P
110.05333998005982,2025-06-23 09:36:35.697965820,P
113.98654037886341,2025-06-23 09:36:35.697965820,P
109.52891326021934,2025-06-23 09:36:35.697965820,P
