distance,time,phase
174.23339304121515,2025-06-23 10:11:18.940916992,P
174.28228027781046,2025-06-23 10:11:18.940916992,P
174.38005475100107,2025-06-23 10:11:18.940916992,P
174.42894198759635,2025-06-23 10:11:18.940916992,P
174.57560369738226,2025-06-23 10:11:18.940916992,P
174.62449093397754,2025-06-23 10:11:18.940916992,P
174.03784409483396,2025-06-23 10:11:18.940916992,P
174.67337817057285,2025-06-23 10:11:18.940916992,P
174.72226540716815,2025-06-23 10:11:18.940916992,P
210.70327154130803,2025-06-23 10:11:18.940916992,P
210.75215877790333,2025-06-23 10:11:18.940916992,P
174.52671646078696,2025-06-23 10:11:18.940916992,P
77.827762475286,2025-06-23 10:11:18.941660400,P
77.7788752386907,2025-06-23 10:11:18.941660400,P
77.8766497118813,2025-06-23 10:11:18.941660400,P
210.94770772428453,2025-06-23 10:11:18.941660400,P
210.84993325109392,2025-06-23 10:11:18.941660400,P
173.74452067526218,2025-06-23 10:11:18.941660400,P
52.99304628487418,2025-06-23 10:11:18.941660400,P
173.84229514845276,2025-06-23 10:11:18.941660400,P
210.89882048768922,2025-06-23 10:11:18.941660400,P
77.9744241850719,2025-06-23 10:11:18.942403564,P
210.99659496087983,2025-06-23 10:11:18.942403564,P
210.94770772428453,2025-06-23 10:11:18.942403564,P
77.8766497118813,2025-06-23 10:11:18.942403564,P
52.84638457508829,2025-06-23 10:11:18.942403564,P
52.69972286530239,2025-06-23 10:11:18.943146973,P
78.0721986582625,2025-06-23 10:11:18.943146973,P
211.09436943407042,2025-06-23 10:11:18.943146973,P
211.14325667066572,2025-06-23 10:11:18.943146973,P
211.19214390726103,2025-06-23 10:11:18.943146973,P
78.0233114216672,2025-06-23 10:11:18.943146973,P
78.2188603680484,2025-06-23 10:11:18.943890381,P
78.1210858948578,2025-06-23 10:11:18.943890381,P
211.2410311438563,2025-06-23 10:11:18.943890381,P
52.60194839211179,2025-06-23 10:11:18.943890381,P
52.45528668232589,2025-06-23 10:11:18.944633789,P
211.5343545634281,2025-06-23 10:11:18.944633789,P
211.38769285364222,2025-06-23 10:11:18.944633789,P
211.4365800902375,2025-06-23 10:11:18.944633789,P
211.33880561704692,2025-06-23 10:11:18.944633789,P
78.316634841239,2025-06-23 10:11:18.944633789,P
78.36552207783429,2025-06-23 10:11:18.944633789,P
78.46329655102488,2025-06-23 10:11:18.944633789,P
78.51218378762019,2025-06-23 10:11:18.944633789,P
78.26774760464369,2025-06-23 10:11:18.944633789,P
79.24549233654967,2025-06-23 10:11:18.945377197,P
79.19660509995437,2025-06-23 10:11:18.945377197,P
79.14771786335906,2025-06-23 10:11:18.945377197,P
79.09883062676377,2025-06-23 10:11:18.945377197,P
79.00105615357317,2025-06-23 10:11:18.945377197,P
78.95216891697787,2025-06-23 10:11:18.945377197,P
78.80550720719198,2025-06-23 10:11:18.945377197,P
78.75661997059667,2025-06-23 10:11:18.945377197,P
78.70773273400138,2025-06-23 10:11:18.945377197,P
78.56107102421548,2025-06-23 10:11:18.945377197,P
211.58324180002342,2025-06-23 10:11:18.945377197,P
211.63212903661872,2025-06-23 10:11:18.945377197,P
211.7299035098093,2025-06-23 10:11:18.945377197,P
211.7787907464046,2025-06-23 10:11:18.945377197,P
211.82767798299992,2025-06-23 10:11:18.945377197,P
52.40639944573059,2025-06-23 10:11:18.945377197,P
78.65884549740608,2025-06-23 10:11:18.945377197,P
79.04994339016847,2025-06-23 10:11:18.945377197,P
52.2108504993494,2025-06-23 10:11:18.946120605,P
52.308624972539995,2025-06-23 10:11:18.946120605,P
79.24549233654967,2025-06-23 10:11:18.946120605,P
79.34326680974027,2025-06-23 10:11:18.946120605,P
79.39215404633556,2025-06-23 10:11:18.946120605,P
79.29437957314497,2025-06-23 10:11:18.946120605,P
212.3165503489529,2025-06-23 10:11:18.946120605,P
212.169888639167,2025-06-23 10:11:18.946120605,P
212.1210014025717,2025-06-23 10:11:18.946120605,P
212.0232269293811,2025-06-23 10:11:18.946120605,P
211.9254524561905,2025-06-23 10:11:18.946120605,P
211.8765652195952,2025-06-23 10:11:18.946120605,P
212.6098737685247,2025-06-23 10:11:18.946863770,P
212.5609865319294,2025-06-23 10:11:18.946863770,P
212.4143248221435,2025-06-23 10:11:18.946863770,P
52.1130760261588,2025-06-23 10:11:18.946863770,P
51.966414316372905,2025-06-23 10:11:18.946863770,P
79.68547746590735,2025-06-23 10:11:18.946863770,P
79.44104128293087,2025-06-23 10:11:18.946863770,P
79.48992851952616,2025-06-23 10:11:18.946863770,P
79.53881575612147,2025-06-23 10:11:18.946863770,P
79.58770299271676,2025-06-23 10:11:18.946863770,P
79.73436470250266,2025-06-23 10:11:18.946863770,P
79.83213917569326,2025-06-23 10:11:18.946863770,P
79.88102641228855,2025-06-23 10:11:18.946863770,P
212.65876100511997,2025-06-23 10:11:18.946863770,P
80.07657535866974,2025-06-23 10:11:18.946863770,P
80.12546259526505,2025-06-23 10:11:18.946863770,P
79.92991364888385,2025-06-23 10:11:18.946863770,P
80.17434983186034,2025-06-23 10:11:18.947607178,P
212.8054227149059,2025-06-23 10:11:18.947607178,P
51.72197813339641,2025-06-23 10:11:18.947607178,P
172.9623248897374,2025-06-23 10:11:18.947607178,P
173.0112121263327,2025-06-23 10:11:18.947607178,P
173.060099362928,2025-06-23 10:11:18.947607178,P
173.10898659952332,2025-06-23 10:11:18.947607178,P
173.15787383611863,2025-06-23 10:11:18.947607178,P
212.85430995150116,2025-06-23 10:11:18.947607178,P
80.27212430505094,2025-06-23 10:11:18.947607178,P
171.69125673825965,2025-06-23 10:11:18.948350586,P
171.59348226506904,2025-06-23 10:11:18.948350586,P
172.571226996975,2025-06-23 10:11:18.948350586,P
172.66900147016563,2025-06-23 10:11:18.948350586,P
172.62011423357032,2025-06-23 10:11:18.948350586,P
172.52233976037974,2025-06-23 10:11:18.948350586,P
172.47345252378443,2025-06-23 10:11:18.948350586,P
172.37567805059382,2025-06-23 10:11:18.948350586,P
172.27790357740324,2025-06-23 10:11:18.948350586,P
172.22901634080793,2025-06-23 10:11:18.948350586,P
172.18012910421263,2025-06-23 10:11:18.948350586,P
172.13124186761735,2025-06-23 10:11:18.948350586,P
172.08235463102204,2025-06-23 10:11:18.948350586,P
171.98458015783143,2025-06-23 10:11:18.948350586,P
171.93569292123615,2025-06-23 10:11:18.948350586,P
171.83791844804554,2025-06-23 10:11:18.948350586,P
172.7667759433562,2025-06-23 10:11:18.948350586,P
172.86455041654682,2025-06-23 10:11:18.948350586,P
51.08644405765752,2025-06-23 10:11:18.948350586,P
212.90319718809647,2025-06-23 10:11:18.948350586,P
51.28199300403872,2025-06-23 10:11:18.948350586,P
51.42865471382462,2025-06-23 10:11:18.948350586,P
80.32101154164624,2025-06-23 10:11:18.948350586,P
80.41878601483684,2025-06-23 10:11:18.948350586,P
80.51656048802744,2025-06-23 10:11:18.948350586,P
80.56544772462274,2025-06-23 10:11:18.948350586,P
213.00097166128708,2025-06-23 10:11:18.948350586,P
80.80988390759923,2025-06-23 10:11:18.949093994,P
80.76099667100394,2025-06-23 10:11:18.949093994,P
80.66322219781334,2025-06-23 10:11:18.949093994,P
171.25127160890196,2025-06-23 10:11:18.949093994,P
80.90765838078983,2025-06-23 10:11:18.949093994,P
80.95654561738513,2025-06-23 10:11:18.949093994,P
81.00543285398042,2025-06-23 10:11:18.949093994,P
81.05432009057573,2025-06-23 10:11:18.949093994,P
171.49570779187846,2025-06-23 10:11:18.949093994,P
171.44682055528315,2025-06-23 10:11:18.949093994,P
171.39793331868785,2025-06-23 10:11:18.949093994,P
80.85877114419453,2025-06-23 10:11:18.949093994,P
171.10460989911607,2025-06-23 10:11:18.949093994,P
171.00683542592546,2025-06-23 10:11:18.949093994,P
213.09874613447766,2025-06-23 10:11:18.949093994,P
170.81128647954426,2025-06-23 10:11:18.949837402,P
81.15209456376633,2025-06-23 10:11:18.949837402,P
168.22026293999343,2025-06-23 10:11:18.949837402,P
168.46469912296993,2025-06-23 10:11:18.949837402,P
168.66024806935113,2025-06-23 10:11:18.949837402,P
168.80690977913702,2025-06-23 10:11:18.949837402,P
169.10023319870882,2025-06-23 10:11:18.949837402,P
169.3446693816853,2025-06-23 10:11:18.949837402,P
169.54021832806652,2025-06-23 10:11:18.949837402,P
169.5891055646618,2025-06-23 10:11:18.949837402,P
169.7357672744477,2025-06-23 10:11:18.949837402,P
169.8824289842336,2025-06-23 10:11:18.949837402,P
170.1268651672101,2025-06-23 10:11:18.949837402,P
170.22463964040068,2025-06-23 10:11:18.949837402,P
170.37130135018657,2025-06-23 10:11:18.949837402,P
170.46907582337718,2025-06-23 10:11:18.949837402,P
170.56685029656776,2025-06-23 10:11:18.949837402,P
170.61573753316307,2025-06-23 10:11:18.949837402,P
170.71351200635368,2025-06-23 10:11:18.949837402,P
81.20098180036162,2025-06-23 10:11:18.949837402,P
81.29875627355221,2025-06-23 10:11:18.949837402,P
81.24986903695692,2025-06-23 10:11:18.949837402,P
213.34318231745416,2025-06-23 10:11:18.949837402,P
213.19652060766828,2025-06-23 10:11:18.949837402,P
213.88094192000244,2025-06-23 10:11:18.950580566,P
214.02760362978836,2025-06-23 10:11:18.950580566,P
213.97871639319305,2025-06-23 10:11:18.950580566,P
213.83205468340716,2025-06-23 10:11:18.950580566,P
213.73428021021655,2025-06-23 10:11:18.950580566,P
213.63650573702597,2025-06-23 10:11:18.950580566,P
213.58761850043066,2025-06-23 10:11:18.950580566,P
213.48984402724005,2025-06-23 10:11:18.950580566,P
