distance,latitude,longitude,altitude (m)
4416.0,40.59306027168504,15.682406740949661,753.2244307692308
4425.6,40.593008370067814,15.682318207209354,751.5702769230769
4435.200000000001,40.59295463778463,15.68223160532855,749.8950219619327
4444.8,40.59288093452831,15.682177090709976,748.3552204176334
4454.400000000001,40.59283157897986,15.682091986235442,747.2655907036798
4464.0,40.592796169637055,15.681989160598256,746.3049709489993
4473.6,40.592760760294254,15.68188633496107,745.344351194319
4483.200000000001,40.592725350951454,15.681783509323886,744.3837314396385
4492.8,40.59268994160865,15.6816806836867,743.423111684958
4502.400000000001,40.59265453226585,15.681577858049515,742.4624919302777
4512.0,40.59261730597919,15.68147666006027,741.3254054054054
4521.6,40.592562593553524,15.681394701414318,739.3770925110132
4531.200000000001,40.59248204010349,15.681360884112252,737.8670506108202
4540.8,40.59239829325532,15.681337122755183,736.5937521815009
4550.400000000001,40.59231454640715,15.681313361398114,735.3204537521815
4560.0,40.59224074631971,15.681260971499611,733.9743078626799
4569.6,40.592171850000774,15.681194467685659,732.5922480620154
4579.200000000001,40.59211911333297,15.681107440402766,731.2190539937528
4588.8,40.5920707100987,15.681014909468363,729.8482373940205
4598.400000000001,40.59202877170232,15.680917350718042,728.6846135524593
4608.000000000001,40.591994602973486,15.680813749363274,727.7700011909014
4617.6,40.59196039865223,15.680710040090426,726.8544361081339
4627.200000000001,40.5919262299234,15.680606438735657,725.9398237465762
4636.8,40.59189206119457,15.680502837380887,725.0252113850185
4646.400000000001,40.59185789246574,15.680399236026117,724.1105990234607
4656.000000000001,40.59182372373691,15.680295634671348,723.195986661903
4665.6,40.59178955500808,15.680192033316578,722.2813743003454
4675.200000000001,40.591755386279246,15.680088431961808,721.3667619387877
4684.8,40.5917407540752,15.679978436067838,720.5147225368064
4694.400000000001,40.59173416632254,15.679865807128312,719.6884484711212
4704.000000000001,40.59172757170763,15.679753060866977,718.8613137032842
4713.6,40.59172098395497,15.679640431927451,718.0350396375991
4723.200000000001,40.59170775333288,15.679532315979769,717.2385669125395
4732.8,40.59164100374383,15.679460559419178,716.6821917808219
4742.400000000001,40.591579190390526,15.679384202012947,716.1246615656269
4752.000000000001,40.59154946256945,15.679277939110065,715.5596233078281
4761.6,40.59151973474838,15.679171676207181,714.9945850500295
4771.200000000001,40.591490006927316,15.679065413304297,714.4295467922308
4780.8,40.59146799196462,15.678956216735163,713.8295644114921
4790.400000000001,40.59145128353385,15.678845207673438,713.2067655236331
4800.000000000001,40.59143457510308,15.678734198611714,712.5839666357738
4809.6,40.59141786667231,15.678623189549992,711.9611677479148
4819.200000000001,40.59140115824154,15.678512180488267,711.3383688600557
4828.8,40.591384449810775,15.678401171426543,710.7155699721965
4838.400000000001,40.591341960867254,15.67830365450234,709.6590643274855
4848.000000000001,40.59126986247924,15.678246953101148,708.7883253588517
4857.6,40.591185358757926,15.678224837446747,708.2149404216315
4867.200000000001,40.59109952696981,15.6782200888398,707.7983531564502
4876.8,40.59101624525709,15.67824816018838,706.8322049405306
4886.400000000001,40.59093295061337,15.678276268017212,705.875960170697
4896.000000000001,40.590850079102985,15.678307013260412,705.105123629875
4905.6,40.59076762765664,15.678340372783227,704.5178179964313
4915.200000000001,40.5906851762103,15.678373732306042,703.9305123629875
4924.8,40.59060272476396,15.678407091828856,703.3432067295437
4934.400000000001,40.5905249999164,15.67845301700328,702.6213114754098
4944.000000000001,40.59045747690157,15.678521893663262,701.7683693516698
4953.6,40.590403736013556,15.67861040692063,701.1396856581532
4963.200000000001,40.59035351620114,15.678702472886465,700.8116509667824
4972.8,40.590305465940354,15.678796727894895,700.668864650471
4982.400000000001,40.590262416530734,15.678894760892295,700.5347197898424
4992.000000000001,40.59022402586173,15.678996313424694,700.4086252189142
5001.6,40.590183298985785,15.67909600453353,700.2343137254901
5011.200000000001,40.590128457809314,15.679183463639411,699.7637254901961
5020.8,40.59007336262181,15.679270548515944,699.2909730363423
5030.400000000001,40.5900011035456,15.679332346180656,698.6719812426729
5040.000000000001,40.589926795837066,15.67938891630431,698.1181034482759
5049.6,40.58984591094052,15.679428703269828,697.773275862069
5059.200000000001,40.589760595477756,15.679437195592225,697.5281498297389
5068.8,40.58967419874676,15.679437243265324,697.3102156640181
5078.400000000001,40.58959329541488,15.679398456841392,697.1541445270988
5088.000000000001,40.589512578257285,15.679357718151861,697.0009564293304
5097.6,40.58945868985843,15.679270377967471,695.8027108433735
5107.200000000001,40.58940491370713,15.679182653140362,694.5966365461848
5116.8,40.589359042324425,15.67908808071481,693.1976401179941
5126.400000000001,40.58931094548166,15.678995936985253,691.8735611510791
5136.000000000001,40.58924681679362,15.678920359434082,691.0525629496402
5145.6,40.589182754836784,15.678844860527608,690.2324190647482
5155.200000000001,40.58910560207851,15.67879581805307,690.0293859649123
5164.8,40.589023893750024,15.678759282075143,689.9351323300467
5174.400000000001,40.58894109467167,15.678726719144162,689.8354955889984
5184.000000000001,40.58892596778196,15.678646286366625,688.5109202453988
5193.6,40.58886319430126,15.678606074065844,688.0160900604063
5203.200000000001,40.58877856062746,15.678583116200933,687.910653487095
5212.8,40.58869874382399,15.678540681274368,687.409659090909
5222.400000000001,40.58862225608707,15.67848968874783,686.85119574845
5232.000000000001,40.5885553636656,15.678418540094802,686.2660054719562
5241.6,40.588499707764704,15.678331814511765,685.8058823529411
5251.200000000001,40.58845601915229,15.678235709472114,685.161220043573
5260.8,40.588421992862095,15.678131921466886,684.366448801743
5270.400000000001,40.58838999044419,15.678027169788015,683.6497917630727
5280.000000000001,40.58836847671819,15.677917298893707,683.3385006941231
5289.6,40.58834698537899,15.677807542329154,683.0275335492828
5299.200000000001,40.588318485580984,15.677700604493662,682.8239436619718
5308.8,40.58827971192823,15.677599416273464,682.4698039215687
5318.400000000001,40.58823711208701,15.677501357414185,681.8739260739261
5328.000000000001,40.588188096094804,15.677408856267983,680.721878121878
5337.6,40.58813472122737,15.677322075479639,679.7172563176895
5347.200000000001,40.58806351730275,15.67725787152065,679.3009386281589
5356.8,40.58798160637371,15.677233245243194,678.8549295774648
5366.400000000001,40.58789557581596,15.677243750302347,678.5845070422534
5376.000000000001,40.58780954525822,15.677254255361502,678.3140845070423
5385.6,40.58773144058453,15.677300916353017,677.3839106145251
5395.200000000001,40.58765423705926,15.677350446446912,676.4268072289157
5404.8,40.58758116161348,15.677410132928841,675.5593373493975
5414.400000000001,40.58751385429753,15.67748053911207,675.2602832694009
5424.000000000001,40.58744900679324,15.677555516698378,675.2036293892004
5433.6,40.587384159288966,15.677630494284687,675.1469755089997
5443.200000000001,40.58731665163935,15.677699805283607,674.9377049180329
5452.8,40.58723541084726,15.677729843830258,674.1193083573487
5462.400000000001,40.587150916347056,15.677712556811764,673.7509803921569
5472.000000000001,40.587076159279185,15.677655775852488,673.3889894419306
5481.6,40.58701830450729,15.677574156631309,672.6789849892781
5491.200000000001,40.58696245426509,15.677488661420945,671.8806487080814
5500.800000000001,40.58689830256855,15.677413162038867,671.1417811984606
5510.400000000001,40.586828019643875,15.677350372686613,670.3873749404479
5520.000000000001,40.58674861929704,15.6773064837414,669.6098618389709
5529.6,40.58666921895021,15.677262594796188,668.832348737494
5539.200000000001,40.58658981860338,15.677218705850978,668.0548356360172
5548.800000000001,40.58651273447461,15.677172827316406,667.2589843749998
5558.400000000001,40.58651274733174,15.677060607104492,665.85126953125
5568.000000000001,40.5864416774875,15.67700063484375,664.8625
5577.6,40.58637385874222,15.676932344711794,663.7755555555556
5587.200000000001,40.58631983065334,15.676845459132307,662.3533333333334
5596.800000000001,40.58627063498774,15.676754563442838,660.903994490358
5606.400000000001,40.586235379516665,15.676652626583333,659.3833333333333
5616.000000000001,40.586212764801516,15.676545389988094,657.75670995671
5625.6,40.58620099539188,15.67643475038646,656.1748892171344
5635.200000000001,40.586191014619054,15.67632355336509,654.6134416543575
5644.800000000001,40.58618099134562,15.676212199069123,653.2043115438107
5654.400000000001,40.58616472253059,15.67610355204729,651.9199566160521
5664.000000000001,40.58609154200588,15.67608800247206,651.6
5673.6,40.586006450167346,15.67610780075753,651.2569373942471
5683.200000000001,40.5859214060119,15.676127525327708,650.8907637655418
5692.800000000001,40.58584064285205,15.676114744378458,650.1868714537272
5702.400000000001,40.58576536172193,15.676060752840208,649.0223243983565
5712.000000000001,40.585690080591824,15.676006761301956,647.8577773429857
5721.6,40.58561479946171,15.675952769763706,646.6932302876149
5731.200000000001,40.5855395183316,15.675898778225454,645.5286832322441
5740.800000000001,40.58547983153846,15.675841382152665,644.3346917450365
5750.400000000001,40.58553703329741,15.675757915470259,643.0087274500244
5760.000000000001,40.58558894055827,15.675667735944174,642.2598244758655
5769.6,40.58564090188918,15.675577462481082,641.5101413944417
5779.200000000001,40.58569292376792,15.675487048696226,641.6
5788.800000000001,40.58577526583023,15.67550692437597,642.768992248062
5798.400000000001,40.58572608133744,15.675575572501101,643.2829318651067
5808.000000000001,40.58566067814442,15.675649727573365,643.7128355127322
5817.6,40.58559534300884,15.675723805481143,644.1422918100482
5827.200000000001,40.58553000787326,15.675797883388919,644.5717481073641
5836.800000000001,40.58546467273768,15.675871961296696,645.0012044046799
5846.400000000001,40.5853993376021,15.675946039204472,645.4306607019959
5856.000000000001,40.58533133676757,15.676015498709008,644.9009009009009
5865.6,40.58526282266181,15.676084068955777,644.1864473168821
5875.200000000001,40.58519371926799,15.676151829556796,643.5139035769829
5884.800000000001,40.58512233115975,15.67621551061185,643.0361430793157
5894.400000000001,40.585050943051506,15.676279191666906,642.5583825816485
5904.000000000001,40.58497955494327,15.67634287272196,642.0806220839813
5913.6,40.584905914389495,15.676401791264379,641.5203416640304
5923.200000000001,40.584831816572354,15.676459742980924,640.9433090794053
5932.800000000001,40.58475764156998,15.676517755063841,640.365675419171
5942.400000000001,40.58468578023067,15.67657975793836,639.5640059127865
5952.000000000001,40.58461497104559,15.676643463475884,638.514705882353
5961.6,40.584539049869115,15.676695038911177,637.1029411764706
5971.200000000001,40.584461066353086,15.676740388748257,635.5965147453084
5980.800000000001,40.58438170278828,15.676784621291942,634.9224358974359
5990.400000000001,40.584309604056415,15.676845993424111,634.360292249047
6000.000000000001,40.584239297047525,15.676911612138214,633.8113722998729
6009.6,40.58416891680216,15.676977299205145,633.2618805590852
6019.200000000001,40.584094246552,15.676985712717421,632.2511454448588
6028.800000000001,40.58401559549606,15.676941935029621,630.8190729888119
6038.400000000001,40.58395674827679,15.676891317348806,629.6561822125814
6048.000000000001,40.58392225828113,15.67678815601258,628.5802603036876
6057.6,40.583887768285464,15.676684994676355,627.5043383947939
6067.200000000001,40.583854984708246,15.676580494013773,626.6911053540588
6076.800000000001,40.58382376800358,15.676475018407556,626.1107944732296
6086.400000000001,40.58379283797796,15.676369642801646,625.3805921052632
6096.000000000001,40.583763984395524,15.676264892979738,623.547105263158
6105.6,40.58373280784245,15.676161771996782,621.6098591549296
6115.200000000001,40.58368999298403,15.67606723650275,619.9398104265404
6124.800000000001,40.58365278352052,15.675965508897061,619.0298578199051
6134.400000000001,40.583615535297156,15.675863675325118,618.1189573459716
6144.000000000001,40.583582792746256,15.675758955639456,617.6523809523809
6153.6,40.583557645280244,15.675651213852678,617.0881331403763
6163.200000000001,40.583541721332715,15.675540108262588,616.3879930394431
6172.800000000001,40.58351970882227,15.675431560271868,615.1072505800463
6182.400000000001,40.58349704053315,15.675323406168218,613.6908219178082
6192.000000000001,40.58347207882356,15.675217220699725,611.7839726027398
6201.6,40.58345634327454,15.67510819147697,609.9442424242425
6211.200000000001,40.58344468053515,15.674997906903233,608.1341414141415
6220.800000000001,40.583433017795755,15.674887622329495,606.3240404040403
6230.400000000001,40.58341617534074,15.674778164719447,604.7451381780962
6240.000000000001,40.58339585860071,15.674669144974462,603.3188843398158
6249.6,40.58337185589097,15.67456128021583,602.113159567705
6259.200000000001,40.58334500628385,15.674454215315638,601.0756516211062
6268.800000000001,40.58331944302276,15.674346001160163,600.7829268292684
6278.400000000001,40.583301785853045,15.674235341292379,600.3844512195122
6288.000000000001,40.58330283183998,15.67412328832054,599.7214428857716
6297.6,40.58332809438993,15.674016775950614,598.822113022113
6307.200000000001,40.58336438220123,15.673914543923095,597.8314496314496
6316.800000000001,40.58340277888676,15.673813390892331,597.3282002534854
6326.400000000001,40.58344361617953,15.673713486588149,597.3890367553865
6336.000000000001,40.58349432823586,15.673623920485687,595.9189397590361
6345.6,40.583547143873446,15.673536737727133,594.1146024096386
6355.200000000001,40.583591528843094,15.673441747577025,592.5454761904762
6364.800000000001,40.58363155863357,15.673342724224643,591.097857142857
6374.400000000001,40.58367056671388,15.673243253467401,589.6709251101322
6384.000000000001,40.58368308603899,15.673131501491525,588.8423728813559
6393.6,40.58368182986795,15.673018786550932,587.9816149068323
6403.200000000001,40.58367107779217,15.672906815209222,587.2353828306265
6412.800000000001,40.5836544400616,15.672795864247448,586.454988399072
6422.400000000001,40.58363603549241,15.672685359056084,585.8582010582011
6432.000000000001,40.583613876528254,15.672575949257807,585.6304516129032
6441.600000000001,40.58358870632626,15.672467393023807,585.6924516129033
6451.200000000001,40.583577288767145,15.67235532310647,585.4782664941786
6460.800000000001,40.5835684961232,15.672242683859418,585.0074373484237
6470.400000000001,40.58356036297123,15.672129812350686,584.6189975747777
6480.000000000001,40.58355146800596,15.672017219865058,584.0363823227133
6489.600000000001,40.58353324310947,15.671906523092668,583.7247454175154
6499.200000000001,40.58349854872698,15.671802935843619,583.3445880452343
6508.800000000001,40.5834582664209,15.671703127355224,582.6865671641791
6518.400000000001,40.58341550850856,15.671606046835196,581.2852556480381
6528.000000000001,40.583371801789475,15.671510474788148,579.5405925925926
6537.600000000001,40.58332775348839,15.67141505057284,577.7846913580246
6547.200000000001,40.58332983213791,15.671310959542087,577.0900613496933
6556.800000000001,40.58335495134478,15.671202485455215,576.9251533742331
6566.400000000001,40.583380070551655,15.671094011368343,576.760245398773
6576.000000000001,40.58340518975852,15.670985537281473,576.5953374233129
6585.600000000001,40.583384141713,15.670913654958971,576.0612728503722
6595.200000000001,40.583299827432704,15.670891916906161,575.0213270142181
6604.800000000001,40.5832155131524,15.67087017885335,573.9813811780637
6614.400000000001,40.58313111104473,15.670848418156735,572.9403520649967
6624.000000000001,40.583046796764435,15.670826680103927,571.9004062288423
6633.600000000001,40.58301095142272,15.670735055505377,571.2492627927146
6643.200000000001,40.58300114401943,15.670622529600779,570.8329575021683
6652.800000000001,40.58297315565416,15.670515802621665,570.1843014128729
6662.400000000001,40.58292254921946,15.67042438625593,569.6183445190156
6672.000000000001,40.58286708527315,15.67033764599642,569.117225950783
6681.600000000001,40.5827831999105,15.670313976139,569.0
6691.200000000001,40.582762821619006,15.670301363351305,568.6073466909532
6700.800000000001,40.58269222361536,15.67036635366096,568.0244687310261
6710.400000000001,40.58261009737706,15.670367739947991,567.1772466539197
6720.000000000001,40.58252516727137,15.670348045692197,566.6780640412219
6729.600000000001,40.58244032959452,15.67032669298848,566.36006624954
6739.200000000001,40.58235540354509,15.670305318042363,566.0417372101583
6748.800000000001,40.58227212537666,15.6702753134141,565.8517772511849
6758.400000000001,40.58219025288448,15.670240639491556,565.6723508314315
6768.000000000001,40.582117807159015,15.670178877905641,565.4219432670362
6777.600000000001,40.58204528596926,15.670117051984741,565.1712748614281
6787.200000000001,40.58197284024379,15.670055290398826,564.9208672970329
6796.800000000001,40.58190039184067,15.669993520911508,564.6974424552429
6806.400000000001,40.58182794319412,15.669931750705882,564.4764705882353
6816.000000000001,40.58175549454757,15.669869980500255,564.2554987212276
6825.600000000001,40.58168297043368,15.669808145950665,564.0342966751919
6835.200000000001,40.581610573281566,15.669746434592081,564.4130379424497
6844.800000000001,40.5815381855902,15.669684734045099,564.9019607843137
6854.400000000001,40.58146579789883,15.669623033498116,565.3908836261777
6864.000000000001,40.58139341020746,15.669561332951133,565.8798064680418
6873.600000000001,40.58133948382892,15.66947520954089,566.4478812248685
6883.200000000001,40.58129157522638,15.669381125086822,567.0417568821528
6892.800000000001,40.58124361671906,15.669286942628116,567.6362511599134
6902.400000000001,40.58118659955023,15.66920461610785,568.1421326849601
6912.000000000001,40.581115184970166,15.669140874708752,568.5089267106634
6921.600000000001,40.5810437703901,15.669077133309655,568.8757207363668
6931.200000000001,40.58097235581004,15.669013391910559,569.2425147620702
6940.800000000001,40.58090094122998,15.668949650511461,569.6093087877736
6950.400000000001,40.580829526649914,15.668885909112365,569.9761028134769
6960.000000000001,40.580768019001354,15.668810051455619,570.6711240310078
6969.600000000001,40.58072312398506,15.668714021589176,571.7708812260538
6979.200000000001,40.580680744214945,15.668615728960823,572.6291187739463
6988.800000000001,40.58063836444483,15.668517436332472,573.487356321839
6998.400000000001,40.58059569977125,15.668419407248365,574.3662615255657
7008.000000000001,40.58054790738047,15.668325978232271,575.6148365465214
7017.600000000001,40.58050016472162,15.668232646436799,576.8621123218777
7027.200000000001,40.5804412082968,15.6681521630488,577.6016
7036.800000000001,40.58037374912634,15.668081421859876,577.9560615384615
7046.400000000001,40.5803287177336,15.667987074355695,579.3312252964427
7056.000000000001,40.58028690954387,15.66788950261872,580.8490118577075
7065.600000000001,40.58024510135415,15.667791930881746,582.3667984189725
7075.200000000001,40.58022959041432,15.667684555564955,584.8768723504475
7084.800000000001,40.580214667591896,15.667576960998774,587.4091380122468
7094.400000000001,40.58017123766806,15.667482824110646,588.6843082636955
7104.000000000001,40.580119202370014,15.667392905209997,589.5756731662024
7113.600000000001,40.58006716707196,15.667302986309346,590.4670380687095
7123.200000000001,40.58000887366771,15.66722185672948,591.6433333333333
7132.800000000001,40.57994127416771,15.667153797279479,593.2433333333333
7142.400000000001,40.57987486009899,15.66708322506225,594.6069277108434
7152.000000000001,40.57981020882188,15.667008916242972,595.6189759036145
7161.600000000001,40.57974545883973,15.666934498518518,596.4233445566779
7171.200000000001,40.5796804381298,15.66685977898889,596.8008417508418
7180.800000000001,40.57962368950914,15.666775898919742,597.3514655172414
7190.400000000001,40.57958349637082,15.666677848022921,598.3252100840336
7200.000000000001,40.5795638865422,15.666568977445564,599.9403361344538
7209.600000000001,40.57954429592759,15.66646021898599,601.5530875576038
7219.200000000001,40.57952467075524,15.666351426565713,603.1457142857142
7228.800000000001,40.57950504558289,15.666242634145437,604.7383410138249
7238.400000000001,40.57948542041054,15.666133841725161,606.3309677419354
7248.000000000001,40.579451817578956,15.666031707697309,607.700528592023
7257.600000000001,40.57941040124974,15.665933172640605,608.947381066795
7267.200000000001,40.57935133687863,15.665859181991042,609.7973016729628
7276.800000000001,40.57927280064118,15.665812093447059,610.2117647058824
7286.400000000001,40.57919426106974,15.665764984980076,610.5651954602774
7296.000000000001,40.57911563690927,15.665717810847353,610.86815889029
7305.600000000001,40.579072542675014,15.66562324245255,612.009102646869
7315.200000000001,40.579037298894995,15.665521256403268,613.3269899841855
7324.800000000001,40.5790114659883,15.665414569837111,614.845176594623
7334.4000000000015,40.578992328647125,15.66530628392788,616.4002617801048
7344.000000000001,40.57898844667854,15.665194737896467,618.0337696335079
7353.600000000001,40.57897810803689,15.665083196039209,619.1739296187684
7363.200000000001,40.57896517703507,15.664971539661481,620.1180205278592
7372.800000000001,40.578952259489036,15.664859999471451,621.0611290322581
7382.4000000000015,40.57893934194299,15.664748459281423,622.004237536657
7392.000000000001,40.57892642439695,15.664636919091393,622.9473460410558
7401.600000000001,40.57891350685091,15.664525378901365,623.8904545454546
7411.200000000001,40.578900589304865,15.664413838711335,624.8335630498534
7420.800000000001,40.57889568411958,15.664301228057385,625.4355537720706
7430.4000000000015,40.578882252266126,15.664192760206452,625.8733870967742
7440.000000000001,40.5788389605447,15.664094749720737,626.4269585253456
7449.600000000001,40.578809437310326,15.663990167907457,627.040726577438
7459.200000000001,40.57879329866405,15.663879077551817,627.7137667304015
7468.800000000001,40.57876698590731,15.663771615337884,628.4975
7478.4000000000015,40.57874340516341,15.66366332768569,629.1744644387318
7488.000000000001,40.5787327087201,15.663550778308254,629.4764067409312
7497.600000000001,40.57872202340734,15.663438346047759,629.7780348471865
7507.200000000001,40.57871133809457,15.663325913787261,630.0796629534419
7516.800000000001,40.57869421842717,15.663215223860682,630.6071344570757
7526.4000000000015,40.578672805493724,15.663105576360016,631.2852214817719
7536.000000000001,40.57865141484222,15.662996042956644,631.9626029008232
7545.600000000001,40.57863000489343,15.662886512167873,632.6334839769926
7555.200000000001,40.57860859381701,15.662776981531882,633.3039852095317
7564.800000000001,40.578579032238174,15.66267178072196,634.1767090139141
7574.4000000000015,40.5785378164124,15.662573077912523,635.3382335148217
7584.000000000001,40.578524373676,15.662464722324499,636.3075
7593.600000000001,40.578463463176845,15.662424389937193,637.3053801169591
7603.200000000001,40.57837913133411,15.66244406357592,637.9197324414715
7612.800000000001,40.57829545385316,15.662470795068623,638.73769751693
7622.4000000000015,40.57820992872096,15.662468034798929,639.9949095780308
7632.000000000001,40.57812561998511,15.662477338789197,641.131093544137
7641.600000000001,40.57804270758806,15.662498811439672,642.8089071383449
7651.200000000001,40.57795918345382,15.662511840608465,645.0550852811118
7660.800000000001,40.57787984947749,15.662547950740114,647.2525714285715
7670.4000000000015,40.577800734584685,15.662585692828715,649.4583409298089
7680.000000000001,40.57772184358742,15.662623381448586,651.7336371923427
7689.600000000001,40.577643179258985,15.662660871982713,654.1168361581921
7699.200000000001,40.57756413802332,15.66269687115095,656.5257340241797
7708.800000000001,40.577483125132126,15.662722457499829,659.06804835924
7718.4000000000015,40.57740138896663,15.66274116206204,661.6458163265308
7728.000000000001,40.57731812049294,15.662745187345065,664.1843109203625
7737.600000000001,40.57723424757735,15.662749310812876,666.4732951835956
7747.200000000001,40.577150170723144,15.662754703812858,668.648
7756.800000000001,40.57706528090312,15.662769529182812,669.9328125
7766.4000000000015,40.57698000104598,15.662773592397098,671.4328125000001
7776.000000000001,40.57689473212686,15.662771443971737,672.9676375404531
7785.600000000001,40.57682458634752,15.662719310917886,674.5847335140018
7795.200000000001,40.57677321822354,15.662631577257283,675.9663798401966
7804.800000000001,40.57673245522606,15.662532356399447,677.0886293792255
7814.4000000000015,40.57669729481331,15.662429313593428,677.8832778702165
7824.000000000001,40.57665153017325,15.662335040525566,678.6868540344516
7833.600000000001,40.57659386321368,15.662251362537635,679.5063763608088
7843.200000000001,40.57653223177396,15.662172210982256,680.2305140961857
7852.800000000001,40.57646725749867,15.662097590909287,680.6550580431177
7862.4000000000015,40.576401538097656,15.662024192150648,681.1000617665226
7872.000000000001,40.57633258981847,15.661956085754108,681.6337245213094
7881.600000000001,40.57626365743807,15.66188798109056,682.1494813278008
7891.200000000001,40.576191493117456,15.66182655723064,682.7394307241524
7900.800000000001,40.57611596157464,15.661771839523817,683.4232733361239
7910.4000000000015,40.57604054891959,15.661717114357431,684.114864864865
7920.000000000001,40.57596939367635,15.661655584483558,685.7004504504504
7929.600000000001,40.57590521244929,15.661583439269014,687.5084507042253
7939.200000000001,40.575845371939806,15.661504970938335,689.448438456828
7948.800000000001,40.57579490619352,15.661414767176295,690.9772020725388
7958.4000000000015,40.57574872362089,15.6613207344844,692.3645311049212
7968.000000000001,40.57570703930708,15.661222909466485,693.5520435967302
7977.600000000001,40.57565013632007,15.661138721792845,694.6595113438045
7987.200000000001,40.575589620921704,15.66105820021251,695.3940347970173
7996.800000000001,40.57552901414126,15.660977534045154,695.7917149958574
8006.4000000000015,40.575446230694126,15.660946862362003,696.4823834196892
8016.000000000001,40.575363255025735,15.66091746215475,697.4772020725388
8025.600000000001,40.575280268749545,15.660887902047568,698.492641261498
8035.200000000001,40.575199188088504,15.6608511414089,699.1521631644005
8044.800000000001,40.57513159123245,15.660784066707285,699.9344370860927
8054.4000000000015,40.57507551798416,15.660698757495014,700.9404692082113
8064.000000000001,40.57501528654113,15.660623192997582,702.145564516129
8073.600000000001,40.57493316086371,15.66059073316348,703.3068548387097
8083.200000000001,40.574850993283846,15.660558291333954,704.5221532091097
8092.800000000001,40.574770435932855,15.66052132390924,705.9275154004106
8102.4000000000015,40.5746920225972,15.66047727336285,707.4563714902808
8112.000000000001,40.57461342354943,15.660433111841892,708.9259479214253
8121.600000000001,40.5745349085307,15.660389059375925,710.4170397441754
8131.200000000001,40.57445716162241,15.660342955850863,711.873275862069
8140.800000000001,40.57438414948449,15.660284209230172,713.1146551724138
8150.4000000000015,40.57431066666191,15.660224993417916,713.8329561527582
8160.000000000001,40.57423723123333,15.660165809168978,714.5118811881189
8169.600000000001,40.574166271183095,15.660101713263302,715.3125801282051
8179.200000000001,40.57409643034268,15.660035881106264,716.2320594479829
8188.800000000001,40.57402383106218,15.659976101841636,717.3292689973996
8198.400000000001,40.573947819033286,15.65992397686504,718.5219878647791
8208.0,40.573871807004394,15.659871851888443,719.7147067321583
8217.6,40.5737957949755,15.659819726911847,720.9074255995378
8227.2,40.57372460585529,15.659758842797611,722.5914675767918
8236.800000000001,40.573654345369675,15.659696272141344,724.3701121404193
8246.400000000001,40.57358071909239,15.659640396283349,726.056041864891
8256.0,40.57350891175979,15.659580860163581,727.7191198786039
8265.6,40.573437636961344,15.659520161075708,729.4120662039509
8275.2,40.57336186953796,15.659469666664602,731.1547250400426
8284.800000000001,40.57328588634895,15.659419048883889,732.7239054290718
8294.400000000001,40.57320928324654,15.659368069180298,733.8599387040282
8304.0,40.573132759856,15.659317142525305,734.9947898423818
8313.6,40.57305587996759,15.65926595315029,735.7626732230666
8323.2,40.57297905185852,15.659214795664372,736.4922217255253
8332.800000000001,40.57290210654005,15.65916356017096,736.9559718969555
8342.400000000001,40.57282499544993,15.65911221432356,737.2260421545668
8352.0,40.572746518203246,15.659065583435478,737.6606369426752
8361.6,40.57266541538541,15.659027414385797,738.3943949044586
8371.2,40.57258423639297,15.65898923541265,739.0370344342938
8380.800000000001,40.57250363175512,15.658949248029797,739.7107208872459
8390.400000000001,40.57242488435981,15.658903419414159,740.5988909426989
8400.0,40.57234621890769,15.658857638486987,741.4861367837339
8409.6,40.57226603558536,15.658817555719978,742.4585698070374
8419.2,40.572183763312935,15.658785314975368,743.5482406356413
8428.800000000001,40.57210250530428,15.658747820886903,744.3049236829148
8438.400000000001,40.57202210863663,15.65870667966386,744.82486459872
8448.0,40.57194598162064,15.658654857706614,745.2494708994709
8457.6,40.57187457893929,15.658590965252975,745.567261904762
8467.2,40.57181052536263,15.65851608237651,745.8033729677263
8476.800000000001,40.57174158054341,15.658447881633,746.1993933511284
8486.400000000001,40.571672563906674,15.658379609847051,746.5958262557633
8496.0,40.571603619087455,15.658311409103543,746.9918466391653
8505.6,40.571533923483486,15.658244784543053,747.5021640091115
8515.2,40.57146159484567,15.658183687723007,748.4133257403189
8524.800000000001,40.57138919086553,15.65812252726044,749.3254365983295
8534.400000000001,40.5713168362053,15.65806141879796,750.2150647312673
8544.0,40.57124445325983,15.65800029768066,751.0812867791291
8553.6,40.571172070314354,15.657939176563358,751.947508826991
8563.2,40.57109080547397,15.65790682359413,753.2499021526419
8572.800000000001,40.57100764298474,15.65788061704339,754.6454850433324
8582.400000000001,40.5709244804955,15.657854410492648,756.0410679340231
8592.0,40.570841452983046,15.657827242973694,757.3583850931676
8601.6,40.57075966898012,15.657791222279503,757.9546583850931
8611.2,40.5706778849772,15.657755201585314,758.5509316770186
8620.800000000001,40.57059610097428,15.657719180891123,759.1472049689442
8630.400000000001,40.57051423177968,15.657683122675374,759.744099378882
8640.0,40.57043244777676,15.657647101981183,760.3403726708075
8649.6,40.570350628188734,15.657611062900411,760.84529187445
8659.2,40.57026875452256,15.657574995877823,761.2113816368437
8668.800000000001,40.57018688085638,15.657538928855235,761.5774713992373
8678.400000000001,40.57010500719021,15.657502861832649,761.943561161631
8688.0,40.57002170038175,15.657474157346831,762.6933932584269
8697.6,40.56993813236018,15.657446794801213,763.5131685393259
8707.2,40.569858617360225,15.657405095232313,764.1018954448181
