0223        508454.9       4546210.6
0224        508455.2       4546209.3
0225        508455.5       4546208.2
0226        508455.9       4546207.7
0227        508456.4       4546208.3
0228        508456.9       4546209.4
0229        508457.4       4546210.5
0230        508457.8       4546211.3
0231        508458.2       4546212.2
0232        508458.7       4546213.1
0233        508459.2       4546214.0
0234        508459.6       4546214.9
0235        508460.1       4546215.8
0236        508460.6       4546216.7
0237        508461.1       4546217.6
0238        508461.6       4546218.5
0239        508462.0       4546219.4
0240        508462.5       4546220.3
0241        508463.0       4546221.2
0242        508463.4       4546222.1
0243        508463.9       4546223.0
0244        508464.3       4546223.9
0245        508464.8       4546224.9
0246        508465.2       4546225.8
0247        508465.6       4546226.7
0248        508466.1       4546227.6
0249        508466.5       4546228.5
0250        508466.9       4546229.5
0251        508467.4       4546230.4
0252        508467.8       4546231.3
0253        508468.3       4546232.2
0254        508468.8       4546233.1
0255        508469.3       4546234.0
0256        508469.8       4546234.9
0257        508470.3       4546235.7
0258        508470.8       4546236.6
0259        508471.3       4546237.5
0260        508471.6       4546238.5
0261        508472.0       4546239.4
0262        508472.4       4546240.4
0263        508473.0       4546241.2
